id,subzone,planning_area,region,latitude,longitude,original_type,rank,venue_name,venue_address,venue_id,avg_weekday_footfall,avg_weekend_footfall,created_at,updated_at,venue_type
8246,TAMAN JURONG,JURONG WEST,WEST REGION,1.3267013,103.7232828,service.beauty,null,The Hair's Inn,"The Hair's Inn, 140 Corporation Drive, Singapore 610140, Singapore",null,null,null,2025-04-12 16:33:21.599032,2025-04-12 16:33:21.599032,PERSONAL_CARE
8248,BRICKWORKS,BUKIT BATOK,WEST REGION,1.3560003,103.7408005,service.beauty,null,kcuts,"kcuts, 4 Bukit Batok Street 41, Singapore 657991, Singapore",null,null,null,2025-04-12 16:33:21.676983,2025-04-12 16:33:21.676983,PERSONAL_CARE
8250,BRICKWORKS,BUKIT BATOK,WEST REGION,1.356423,103.7406996,service.beauty,null,Nada iCutz,"Nada iCutz, 4 Bukit Batok Street 41, Singapore 657991, Singapore",null,null,null,2025-04-12 16:33:21.754317,2025-04-12 16:33:21.754317,PERSONAL_CARE
8251,BRICKWORKS,BUKIT BATOK,WEST REGION,1.3563502,103.7406611,service.beauty,null,Cabelony Hair Studio,"Cabelony Hair Studio, 4 Bukit Batok Street 41, Singapore 657991, Singapore",null,null,null,2025-04-12 16:33:21.812958,2025-04-12 16:33:21.812958,PERSONAL_CARE
8252,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,1.2792624,103.7857903,service.beauty,null,Skilled Thai Massage,"Skilled Thai Massage, 218 Pasir Panjang Road, Singapore 118598, Singapore",null,null,null,2025-04-12 16:33:21.851971,2025-04-12 16:33:21.851971,PERSONAL_CARE
8263,MARINE PARADE,MARINE PARADE,CENTRAL REGION,1.3020706,103.904925268182,service.beauty,null,REDS Hairdressing,"REDS Hairdressing, 80 Marine Parade Road, Singapore 440087, Singapore",null,null,null,2025-04-12 16:33:28.304454,2025-04-12 16:33:28.304454,PERSONAL_CARE
8264,ALJUNIED,GEYLANG,CENTRAL REGION,1.3126805,103.8790038,service.beauty,null,The Panic Room,"The Panic Room, 311A Geylang Road, Singapore 389350, Singapore",null,null,null,2025-04-12 16:33:28.505312,2025-04-12 16:33:28.505312,PERSONAL_CARE
8265,MARINE PARADE,MARINE PARADE,CENTRAL REGION,1.3020911,103.90507,service.beauty,null,REDS Hairdressing,"REDS Hairdressing, 80 Marine Parade Road, Singapore 440087, Singapore",null,null,null,2025-04-12 16:33:28.540534,2025-04-12 16:33:28.540534,PERSONAL_CARE
8266,MARINE PARADE,MARINE PARADE,CENTRAL REGION,1.3012175,103.9047499,service.beauty,null,TEAM Salon Parkway Parade (Aveda),"TEAM Salon Parkway Parade (Aveda), 80 Marine Parade Road, Singapore 449269, Singapore",null,null,null,2025-04-12 16:33:28.576566,2025-04-12 16:33:28.576566,PERSONAL_CARE
8267,KATONG,MARINE PARADE,CENTRAL REGION,1.3060776,103.9054016,service.beauty,null,ashi foot reflexology,"ashi foot reflexology, 134 East Coast Road, Singapore 428819, Singapore",null,null,null,2025-04-12 16:33:28.608419,2025-04-12 16:33:28.608419,PERSONAL_CARE
8269,SENNETT,TOA PAYOH,CENTRAL REGION,1.3289041,103.8694337,service.beauty,null,Meraki Salon,"Meraki Salon, 2 Tai Thong Crescent, Singapore 347836, Singapore",null,null,null,2025-04-12 16:33:28.700957,2025-04-12 16:33:28.700957,PERSONAL_CARE
8270,ALJUNIED,GEYLANG,CENTRAL REGION,1.3125573,103.8804992,service.beauty,null,Rule Your Cutz,"Rule Your Cutz, Lorong 18 Geylang, Singapore 389367, Singapore",null,null,null,2025-04-12 16:33:28.740824,2025-04-12 16:33:28.740824,PERSONAL_CARE
8274,FRANKEL,BEDOK,EAST REGION,1.3129225,103.9254108,service.beauty,null,Team Salon Siglap (Aveda),"Team Salon Siglap (Aveda), 1 Jalan Jamal, Singapore 457591, Singapore",null,null,null,2025-04-12 16:33:28.913346,2025-04-12 16:33:28.913346,PERSONAL_CARE
8275,ALJUNIED,GEYLANG,CENTRAL REGION,1.3122594,103.8799323,service.beauty,null,Malay Barber Shop,"Malay Barber Shop, 01-21 Lorong 16 Geylang, Singapore 389365, Singapore",null,null,null,2025-04-12 16:33:28.950276,2025-04-12 16:33:28.950276,PERSONAL_CARE
8276,TANJONG RHU,KALLANG,CENTRAL REGION,1.3023892,103.8732691,service.beauty,null,Kcuts,"Kcuts, OCBC Square, Singapore 397628, Singapore",null,null,null,2025-04-12 16:33:28.991334,2025-04-12 16:33:28.991334,PERSONAL_CARE
8278,MARINE PARADE,MARINE PARADE,CENTRAL REGION,1.3054229,103.9051212,service.beauty,null,Kcuts,"Kcuts, Joo Chiat Road, Singapore 427710, Singapore",null,null,null,2025-04-12 16:33:29.071503,2025-04-12 16:33:29.071503,PERSONAL_CARE
8279,SENNETT,TOA PAYOH,CENTRAL REGION,1.3290349,103.8693259,service.beauty,null,Salon Artiz,"Salon Artiz, 2 Tai Thong Crescent, Singapore 347836, Singapore",null,null,null,2025-04-12 16:33:29.108313,2025-04-12 16:33:29.108313,PERSONAL_CARE
8286,MARINE PARADE,MARINE PARADE,CENTRAL REGION,1.3009967,103.905045280784,service.beauty,null,Hairworks,"Hairworks, Marine Parade Central, Singapore 449408, Singapore",null,null,null,2025-04-12 16:33:29.402529,2025-04-12 16:33:29.402529,PERSONAL_CARE
8288,MARINE PARADE,MARINE PARADE,CENTRAL REGION,1.301047,103.905128843324,service.beauty,null,QB House,"QB House, Marine Parade Central, Singapore 449408, Singapore",null,null,null,2025-04-12 16:33:29.473642,2025-04-12 16:33:29.473642,PERSONAL_CARE
8290,MARINE PARADE,MARINE PARADE,CENTRAL REGION,1.30183215,103.90473935991,service.beauty,null,Style Na Hair,"Style Na Hair, Marine Parade Road, Singapore 449298, Singapore",null,null,null,2025-04-12 16:33:29.54687,2025-04-12 16:33:29.54687,PERSONAL_CARE
8291,MARINE PARADE,MARINE PARADE,CENTRAL REGION,1.3012028,103.904781157759,service.beauty,null,Kimage,"Kimage, Marine Parade Road, Singapore 449298, Singapore",null,null,null,2025-04-12 16:33:29.577743,2025-04-12 16:33:29.577743,PERSONAL_CARE
8292,MARINE PARADE,MARINE PARADE,CENTRAL REGION,1.3020665,103.905122110963,service.beauty,null,Svenson Hair centre,"Svenson Hair centre, Marine Parade Central, Singapore 440087, Singapore",null,null,null,2025-04-12 16:33:29.613873,2025-04-12 16:33:29.613873,PERSONAL_CARE
8293,MARINE PARADE,MARINE PARADE,CENTRAL REGION,1.3022132,103.905104172914,service.beauty,null,Jean Yip,"Jean Yip, Marine Parade Central, Singapore 440087, Singapore",null,null,null,2025-04-12 16:33:29.647322,2025-04-12 16:33:29.647322,PERSONAL_CARE
3955,JURONG WEST CENTRAL,JURONG WEST,WEST REGION,1.3398865,103.7057669,catering.restaurant,null,Legendary Hong Kong 香港傳奇,"Legendary Hong Kong 香港傳奇, #03-80 Boon Lay Bus Interchange, Singapore 648331, Singapore",null,null,null,2025-04-12 16:26:28.042055,2025-04-12 16:26:28.042055,RESTAURANT
3972,ONE NORTH,QUEENSTOWN,CENTRAL REGION,1.3059607,103.7912853,catering.restaurant,null,Peach Garden @ The Metropolis,"Peach Garden @ The Metropolis, 9 North Buona Vista Drive, Singapore 138588, Singapore",null,null,null,2025-04-12 16:26:28.653386,2025-04-12 16:26:28.653386,RESTAURANT
3974,ONE NORTH,QUEENSTOWN,CENTRAL REGION,1.3067065,103.7880394,catering.restaurant,null,District 10 Bar Tapas Restaurant,"District 10 Bar Tapas Restaurant, 1 Vista Exchange Green, Singapore 150162, Singapore",null,null,null,2025-04-12 16:26:28.721349,2025-04-12 16:26:28.721349,RESTAURANT
3986,CHOA CHU KANG CENTRAL,CHOA CHU KANG,WEST REGION,1.3808903,103.7492122,catering.restaurant,null,The Green Hut Vegetarian (Choa Chu Kang),"The Green Hut Vegetarian (Choa Chu Kang), 204 Choa Chu Kang Avenue 1, Singapore 680204, Singapore",null,null,null,2025-04-12 16:26:29.22363,2025-04-12 16:26:29.22363,RESTAURANT
4002,CHOA CHU KANG CENTRAL,CHOA CHU KANG,WEST REGION,1.3849253,103.7448701,catering.restaurant,null,TamJai SamGor Mixian 譚仔三哥米線,"TamJai SamGor Mixian 譚仔三哥米線, 21 Choa Chu Kang Avenue 4, Singapore 689812, Singapore",null,null,null,2025-04-12 16:26:29.763105,2025-04-12 16:26:29.763105,RESTAURANT
4014,JURONG WEST CENTRAL,JURONG WEST,WEST REGION,1.3389358,103.7051262,catering.restaurant,null,Malaysia Boleh!,"Malaysia Boleh!, 1 Jurong West Central 2, Singapore 648886, Singapore",null,null,null,2025-04-12 16:26:30.183061,2025-04-12 16:26:30.183061,RESTAURANT
4026,CLEMENTI WEST,CLEMENTI,WEST REGION,1.302494,103.7644322,catering.restaurant,null,Island Penang Kitchen,"Island Penang Kitchen, #01-126, 721 Clementi West Street 2, Singapore 120721, Singapore",null,null,null,2025-04-12 16:26:30.648453,2025-04-12 16:26:30.648453,RESTAURANT
4040,LAKESIDE (LEISURE),JURONG EAST,WEST REGION,1.340797,103.7251465,catering.restaurant,null,Fusion Spoon,"Fusion Spoon, 102 Yuan Ching Road, Singapore 618663, Singapore",null,null,null,2025-04-12 16:26:31.160742,2025-04-12 16:26:31.160742,RESTAURANT
4053,YEW TEE,CHOA CHU KANG,WEST REGION,1.3968091,103.7467917,catering.restaurant,null,Sushi Express,"Sushi Express, 21 Choa Chu Kang North 6, Singapore 689578, Singapore",null,null,null,2025-04-12 16:26:31.666517,2025-04-12 16:26:31.666517,RESTAURANT
4057,SENTOSA,SOUTHERN ISLANDS,CENTRAL REGION,1.2525917,103.8202697,catering.restaurant,null,Native Kitchen,"Native Kitchen, 10 Artillery Avenue, Singapore 099951, Singapore",null,null,null,2025-04-12 16:26:31.824883,2025-04-12 16:26:31.824883,RESTAURANT
4062,JURONG GATEWAY,JURONG EAST,WEST REGION,1.3338654,103.7429832,catering.restaurant,null,Curry Times 咖喱食堂,"Curry Times 咖喱食堂, 3 Gateway Drive, Singapore 608532, Singapore",null,null,null,2025-04-12 16:26:32.008707,2025-04-12 16:26:32.008707,RESTAURANT
4073,BOON LAY PLACE,JURONG WEST,WEST REGION,1.34574015,103.713068516605,catering.restaurant,null,Boon Lay Food Court,"Boon Lay Food Court, 221B Boon Lay Place, Singapore 642221, Singapore",null,null,null,2025-04-12 16:26:32.417645,2025-04-12 16:26:32.417645,RESTAURANT
8302,MACPHERSON,GEYLANG,CENTRAL REGION,1.3291173,103.8868092,service.beauty,null,Kally Hair Dressing & Beauty Salon,"Kally Hair Dressing & Beauty Salon, 36 Circuit Road, Singapore 370036, Singapore",null,null,null,2025-04-12 16:33:29.979207,2025-04-12 16:33:29.979207,PERSONAL_CARE
8303,KEMBANGAN,BEDOK,EAST REGION,1.3204752,103.9127619,service.beauty,null,FDP Hair Salon,"FDP Hair Salon, Sims Avenue East, Singapore 416551, Singapore",null,null,null,2025-04-12 16:33:30.017771,2025-04-12 16:33:30.017771,PERSONAL_CARE
8335,KATONG,MARINE PARADE,CENTRAL REGION,1.3070822,103.9040446,service.beauty,null,Expat Hair Dresser,"Expat Hair Dresser, Joo Chiat Road, Singapore 427633, Singapore",null,null,null,2025-04-12 16:33:31.131104,2025-04-12 16:33:31.131104,PERSONAL_CARE
8304,BEDOK NORTH,BEDOK,EAST REGION,1.3312891,103.947365,service.beauty,null,Massage Master,"Massage Master, Bedok Road, Singapore 469530, Singapore",null,null,null,2025-04-12 16:33:30.051041,2025-04-12 16:33:30.051041,PERSONAL_CARE
8305,FRANKEL,BEDOK,EAST REGION,1.3129189,103.9257281,service.beauty,null,Ancient Dynasty Massage & Spa,"Ancient Dynasty Massage & Spa, Upper East Coast Road, Singapore 457602, Singapore",null,null,null,2025-04-12 16:33:30.080413,2025-04-12 16:33:30.080413,PERSONAL_CARE
8306,FRANKEL,BEDOK,EAST REGION,1.3121807,103.9227085,service.beauty,null,House of Traditional Japanese Massage,"House of Traditional Japanese Massage, 717 East Coast Road, Singapore 459062, Singapore",null,null,null,2025-04-12 16:33:30.11867,2025-04-12 16:33:30.11867,PERSONAL_CARE
8312,FRANKEL,BEDOK,EAST REGION,1.3132939,103.9294967,service.beauty,null,New Star,"New Star, Upper East Coast Road, Singapore 456532, Singapore",null,null,null,2025-04-12 16:33:30.319951,2025-04-12 16:33:30.319951,PERSONAL_CARE
8313,KEMBANGAN,BEDOK,EAST REGION,1.3189863,103.9112125,service.beauty,null,One Spa 1,"One Spa 1, Changi Road, Singapore 419871, Singapore",null,null,null,2025-04-12 16:33:30.357023,2025-04-12 16:33:30.357023,PERSONAL_CARE
8316,KEMBANGAN,BEDOK,EAST REGION,1.3181744,103.9071719,service.beauty,null,Eastern Healthcare & Reflexology Centre PTE LTD,"Eastern Healthcare & Reflexology Centre PTE LTD, Changi Road, Singapore 419784, Singapore",null,null,null,2025-04-12 16:33:30.461405,2025-04-12 16:33:30.461405,PERSONAL_CARE
8318,ALJUNIED,GEYLANG,CENTRAL REGION,1.3136708,103.8842181,service.beauty,null,Kang Tai TCM,"Kang Tai TCM, Geylang Road, Singapore 389447, Singapore",null,null,null,2025-04-12 16:33:30.528308,2025-04-12 16:33:30.528308,PERSONAL_CARE
8320,ALJUNIED,GEYLANG,CENTRAL REGION,1.3146359,103.8905281,service.beauty,null,Super Girls,"Super Girls, Geylang Road, Singapore 389659, Singapore",null,null,null,2025-04-12 16:33:30.590149,2025-04-12 16:33:30.590149,PERSONAL_CARE
8321,ALJUNIED,GEYLANG,CENTRAL REGION,1.3139178,103.8868386,service.beauty,null,Mary Hair Salon,"Mary Hair Salon, Geylang Road, Singapore 389509, Singapore",null,null,null,2025-04-12 16:33:30.622586,2025-04-12 16:33:30.622586,PERSONAL_CARE
8322,ALJUNIED,GEYLANG,CENTRAL REGION,1.3138455,103.8865074,service.beauty,null,Tick Tack Toe,"Tick Tack Toe, Geylang Road, Singapore 389509, Singapore",null,null,null,2025-04-12 16:33:30.653506,2025-04-12 16:33:30.653506,PERSONAL_CARE
8323,ALJUNIED,GEYLANG,CENTRAL REGION,1.3137405,103.8859371,service.beauty,null,Zuyu Lin,"Zuyu Lin, Geylang Road, Singapore 389504, Singapore",null,null,null,2025-04-12 16:33:30.706264,2025-04-12 16:33:30.706264,PERSONAL_CARE
8324,ALJUNIED,GEYLANG,CENTRAL REGION,1.3137299,103.8858855,service.beauty,null,Bazaar,"Bazaar, Geylang Road, Singapore 389504, Singapore",null,null,null,2025-04-12 16:33:30.741994,2025-04-12 16:33:30.741994,PERSONAL_CARE
8325,ALJUNIED,GEYLANG,CENTRAL REGION,1.313709,103.8857983,service.beauty,null,Vita Hair Spa,"Vita Hair Spa, Geylang Road, Singapore 389504, Singapore",null,null,null,2025-04-12 16:33:30.786604,2025-04-12 16:33:30.786604,PERSONAL_CARE
8326,ALJUNIED,GEYLANG,CENTRAL REGION,1.3127677,103.881044,service.beauty,null,Happy Hair Salon,"Happy Hair Salon, Geylang Road, Singapore 389369, Singapore",null,null,null,2025-04-12 16:33:30.828835,2025-04-12 16:33:30.828835,PERSONAL_CARE
8328,ALJUNIED,GEYLANG,CENTRAL REGION,1.3148086,103.8802551,service.beauty,null,Ghi Unisex Hair Saloon,"Ghi Unisex Hair Saloon, Sims Avenue, Singapore 387503, Singapore",null,null,null,2025-04-12 16:33:30.891536,2025-04-12 16:33:30.891536,PERSONAL_CARE
8329,GEYLANG EAST,GEYLANG,CENTRAL REGION,1.3213374,103.9029856,service.beauty,null,Clare's Hair Spa,"Clare's Hair Spa, Eunos Crescent, Singapore 400009, Singapore",null,null,null,2025-04-12 16:33:30.922595,2025-04-12 16:33:30.922595,PERSONAL_CARE
8330,GEYLANG EAST,GEYLANG,CENTRAL REGION,1.321324,103.9028563,service.beauty,null,Kirei Hair Salon,"Kirei Hair Salon, Eunos Crescent, Singapore 400009, Singapore",null,null,null,2025-04-12 16:33:30.961453,2025-04-12 16:33:30.961453,PERSONAL_CARE
8331,ALJUNIED,GEYLANG,CENTRAL REGION,1.3125106,103.879089,service.beauty,null,Siam Traditional Finger Pressure Centre,"Siam Traditional Finger Pressure Centre, Geylang Road, Singapore 389350, Singapore",null,null,null,2025-04-12 16:33:30.9932,2025-04-12 16:33:30.9932,PERSONAL_CARE
8332,GEYLANG EAST,GEYLANG,CENTRAL REGION,1.3121003,103.9003899,service.beauty,null,Hair Salon,"Hair Salon, Joo Chiat Road, Singapore 427456, Singapore",null,null,null,2025-04-12 16:33:31.032033,2025-04-12 16:33:31.032033,PERSONAL_CARE
8333,GEYLANG EAST,GEYLANG,CENTRAL REGION,1.3124575,103.9003303,service.beauty,null,Samsara Wellness,"Samsara Wellness, Joo Chiat Road, Singapore 427729, Singapore",null,null,null,2025-04-12 16:33:31.063743,2025-04-12 16:33:31.063743,PERSONAL_CARE
11358,ANAK BUKIT,BUKIT TIMAH,CENTRAL REGION,1.3404722,103.7737599,commercial.food_and_drink,null,榴莲帮,"Durian Gang, Jalan Jurong Kechil, Singapore 598582, Singapore",null,null,null,2025-04-12 16:48:24.931937,2025-04-12 16:48:24.931937,RESTAURANT
8336,KATONG,MARINE PARADE,CENTRAL REGION,1.3062263,103.9046813,service.beauty,null,Bloc +,"Bloc +, Joo Chiat Road, Singapore 428820, Singapore",null,null,null,2025-04-12 16:33:31.162596,2025-04-12 16:33:31.162596,PERSONAL_CARE
4086,SENTOSA,SOUTHERN ISLANDS,CENTRAL REGION,1.2493651,103.821766909286,catering.restaurant,null,Mövenpick of Switzerland,"Mövenpick of Switzerland, Palawan Beach Walk, Singapore 098297, Singapore",null,null,null,2025-04-12 16:26:32.961461,2025-04-12 16:26:32.961461,RESTAURANT
4097,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,1.29355695,103.784746857499,catering.restaurant,null,Kazuki,"Kazuki, Lower Kent Ridge Road, Singapore 119082, Singapore",null,null,null,2025-04-12 16:26:33.419879,2025-04-12 16:26:33.419879,RESTAURANT
4099,PORT,QUEENSTOWN,CENTRAL REGION,1.275038,103.794765942057,catering.restaurant,null,Eat 3 Bowls,"Eat 3 Bowls, 103 Pasir Panjang Road, Singapore 118510, Singapore",null,null,null,2025-04-12 16:26:33.489082,2025-04-12 16:26:33.489082,RESTAURANT
4118,CLEMENTI NORTH,CLEMENTI,WEST REGION,1.3142829,103.7707969,catering.restaurant,null,Clementi Ave 2 Food Centre,"Clementi Ave 2 Food Centre, 353 Clementi Avenue 2, Singapore 120353, Singapore",null,null,null,2025-04-12 16:26:34.173173,2025-04-12 16:26:34.173173,RESTAURANT
4131,SENTOSA,SOUTHERN ISLANDS,CENTRAL REGION,1.2572651,103.8199374,catering.restaurant,null,Hard Rock Cafe,"Hard Rock Cafe, 8 Sentosa Gateway, Singapore 098269, Singapore",null,null,null,2025-04-12 16:26:34.650621,2025-04-12 16:26:34.650621,RESTAURANT
4141,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,1.2930692,103.768758,catering.restaurant,null,Fong Seng Fast Food Nasi Lemak,"Fong Seng Fast Food Nasi Lemak, Clementi Road, Singapore 118773, Singapore",null,null,null,2025-04-12 16:26:34.991157,2025-04-12 16:26:34.991157,RESTAURANT
4149,HONG KAH,JURONG WEST,WEST REGION,1.3539518,103.7185013,catering.restaurant,null,Canadian Pizza,"Canadian Pizza, 557 Jurong West Street 42, Singapore 640557, Singapore",null,null,null,2025-04-12 16:26:35.265795,2025-04-12 16:26:35.265795,RESTAURANT
4162,YUHUA EAST,JURONG EAST,WEST REGION,1.3436214,103.7372137,catering.restaurant,null,Zai Shun Seafood,"Zai Shun Seafood, 253 Jurong East Street 24, Singapore 600251, Singapore",null,null,null,2025-04-12 16:26:35.711545,2025-04-12 16:26:35.711545,RESTAURANT
4175,ONE NORTH,QUEENSTOWN,CENTRAL REGION,1.3063571,103.7910991,catering.restaurant,null,Ikki,"Ikki, 9 North Buona Vista Drive, Singapore 138588, Singapore",null,null,null,2025-04-12 16:26:36.161907,2025-04-12 16:26:36.161907,RESTAURANT
4186,KEAT HONG,CHOA CHU KANG,WEST REGION,1.3765671,103.7438141,catering.restaurant,null,Hong Kiat Seafood,"Hong Kiat Seafood, Choa Chu Kang Avenue 1, Singapore 689473, Singapore",null,null,null,2025-04-12 16:26:36.534958,2025-04-12 16:26:36.534958,RESTAURANT
9607,ANAK BUKIT,BUKIT TIMAH,CENTRAL REGION,1.340494,103.7731975,commercial.hobby,null,Highest Paints,"Highest Paints, 82 Jalan Jurong Kechil, Singapore 590018, Singapore",null,null,null,2025-04-12 16:42:59.162399,2025-04-12 16:42:59.162399,SHOPPING
9603,YUNNAN,JURONG WEST,WEST REGION,1.3454411,103.6964889,commercial.hobby,null,SaveMyPiz LLP (Photo Scanning Service),"SaveMyPiz LLP (Photo Scanning Service), 816 Jurong West Street 81, Singapore 640816, Singapore",null,null,null,2025-04-12 16:42:59.022551,2025-04-12 16:42:59.022551,SHOPPING
8338,KATONG,MARINE PARADE,CENTRAL REGION,1.3095184,103.9023995,service.beauty,null,Hawaii Foot Spa,"Hawaii Foot Spa, Joo Chiat Road, Singapore 427556, Singapore",null,null,null,2025-04-12 16:33:31.222631,2025-04-12 16:33:31.222631,PERSONAL_CARE
8351,BEDOK SOUTH,BEDOK,EAST REGION,1.3237841,103.941371,service.beauty,null,Hair Label,"Hair Label, New Upper Changi Road, Singapore 461056, Singapore",null,null,null,2025-04-12 16:33:31.663628,2025-04-12 16:33:31.663628,PERSONAL_CARE
8352,KEMBANGAN,BEDOK,EAST REGION,1.3265038,103.9105649,service.beauty,null,HDC Salon,"HDC Salon, 64 Jalan Daud, Singapore 419593, Singapore",null,null,null,2025-04-12 16:33:31.703063,2025-04-12 16:33:31.703063,PERSONAL_CARE
8353,KATONG,MARINE PARADE,CENTRAL REGION,1.305463,103.9040197,service.beauty,null,Covo Tokyo,"Covo Tokyo, 87 East Coast Road, Singapore 428776, Singapore",null,null,null,2025-04-12 16:33:31.735254,2025-04-12 16:33:31.735254,PERSONAL_CARE
8356,TANJONG RHU,KALLANG,CENTRAL REGION,1.3020618,103.8765645,service.beauty,null,Professional Cuf,"Professional Cuf, Stadium Walk, Singapore 397693, Singapore",null,null,null,2025-04-12 16:33:31.831499,2025-04-12 16:33:31.831499,PERSONAL_CARE
11369,ANAK BUKIT,BUKIT TIMAH,CENTRAL REGION,1.3420035,103.7746161,commercial.food_and_drink,null,Seoul Butchery,"Seoul Butchery, 13 Chun Tin Road, Singapore 596314, Singapore",null,null,null,2025-04-12 16:48:25.379475,2025-04-12 16:48:25.379475,RESTAURANT
9604,TEBAN GARDENS,JURONG EAST,WEST REGION,1.32442655,103.74100174256,commercial.hobby,null,Leica,"Leica, 12 Teban Gardens Crescent, Singapore 608924, Singapore",null,null,null,2025-04-12 16:42:59.058774,2025-04-12 16:42:59.058774,SHOPPING
9605,JOO KOON,PIONEER,WEST REGION,1.32331375,103.693182798609,commercial.hobby,null,Nippon Paint,"Nippon Paint, Jalan Ahmad Ibrahim, Singapore 628459, Singapore",null,null,null,2025-04-12 16:42:59.094342,2025-04-12 16:42:59.094342,SHOPPING
9606,PORT,QUEENSTOWN,CENTRAL REGION,1.2749505,103.7951397,commercial.hobby,null,Nippon Paint,"Nippon Paint, Pasir Panjang Road, Singapore 118510, Singapore",null,null,null,2025-04-12 16:42:59.126605,2025-04-12 16:42:59.126605,SHOPPING
8364,ALJUNIED,GEYLANG,CENTRAL REGION,1.3096767,103.8844097,service.beauty,null,Hair Connection,"Hair Connection, 34 Cassia Crescent, Singapore 390034, Singapore",null,null,null,2025-04-12 16:33:32.102005,2025-04-12 16:33:32.102005,PERSONAL_CARE
8365,BOON KENG,KALLANG,CENTRAL REGION,1.3126612,103.8721001,service.beauty,null,E Luck Salon,"E Luck Salon, 5 Upper Boon Keng Road, Singapore 380005, Singapore",null,null,null,2025-04-12 16:33:32.134981,2025-04-12 16:33:32.134981,PERSONAL_CARE
